Unit Name,Gas Meters,Date,Gas Volume,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/19/20,596,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/20/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/20/20,7322,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/20/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/20/20,615,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/20/20,613,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/20/20,2022,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/20/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/21/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/21/20,7047,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/21/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/21/20,585,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/21/20,534,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/21/20,1875,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/21/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/21/20,553,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/22/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/22/20,6606,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/22/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/22/20,615,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/22/20,489,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/22/20,1988,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/22/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/22/20,537,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/23/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/23/20,6454,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/23/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/23/20,544,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/23/20,373,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/23/20,1827,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/23/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/23/20,475,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/24/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/24/20,5981,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/24/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/24/20,522,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/24/20,216,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/24/20,1942,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/24/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/24/20,370,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/25/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/25/20,5406,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/25/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/25/20,488,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/25/20,164,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/25/20,1855,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/25/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/25/20,347,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/26/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/26/20,5346,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/26/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/26/20,512,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/26/20,185,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/26/20,2011,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/26/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/26/20,352,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/27/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/27/20,5240,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/27/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/27/20,505,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/27/20,175,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/27/20,1885,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/27/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/27/20,333,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/28/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/28/20,4953,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/28/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/28/20,452,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/28/20,131,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/28/20,1880,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/28/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/28/20,308,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/29/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/29/20,4876,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/29/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/29/20,437,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/29/20,123,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/29/20,1802,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/29/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/29/20,307,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,11/30/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,11/30/20,4826,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,11/30/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,11/30/20,650,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,11/30/20,140,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,11/30/20,1765,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,11/30/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,11/30/20,318,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/1/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/1/20,4819,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/1/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/1/20,2221,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/1/20,270,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/1/20,1220,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/1/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/1/20,391,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/2/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/2/20,4824,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/2/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/2/20,571,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/2/20,721,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/2/20,721,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/2/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/2/20,539,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/3/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/3/20,7592,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/3/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/3/20,542,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/3/20,745,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/3/20,645,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/3/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/3/20,510,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/4/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/4/20,3216,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/4/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/4/20,546,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/4/20,100,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/4/20,456,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/4/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/4/20,565,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/5/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/5/20,6399,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/5/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/5/20,500,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/5/20,700,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/5/20,450,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/5/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/5/20,792,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/6/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/6/20,7197,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/6/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/6/20,500,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/6/20,712,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/6/20,1150,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/6/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/6/20,950,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/7/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/7/20,7167,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/7/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/7/20,843,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/7/20,580,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/7/20,1841,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/7/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/7/20,802,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/8/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/8/20,7027,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/8/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/8/20,44,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/8/20,467,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/8/20,228,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/8/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/8/20,863,,,,,,,
FWU #1505 (INJ),FWU #1505 CO2,12/8/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/9/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/9/20,6524,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/9/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/9/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/9/20,356,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/9/20,56,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/9/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/9/20,804,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/10/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/10/20,6973,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/10/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/10/20,350,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/10/20,400,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/10/20,1981,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/10/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/10/20,997,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/11/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/11/20,7633,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/11/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/11/20,300,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/11/20,752,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/11/20,1985,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/11/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/11/20,895,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/12/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/12/20,7293,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/12/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/12/20,700,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/12/20,700,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/12/20,1895,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/12/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/12/20,900,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/13/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/13/20,7034,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/13/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/13/20,745,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/13/20,623,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/13/20,2327,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/13/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/13/20,900,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/14/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/14/20,7215,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/14/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/14/20,712,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/14/20,450,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/14/20,2400,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/14/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/14/20,775,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/15/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/15/20,7113,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/15/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/15/20,700,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/15/20,500,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/15/20,2339,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/15/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/15/20,743,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/16/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/16/20,6789,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/16/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/16/20,705,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/16/20,622,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/16/20,2215,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/16/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/16/20,750,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/17/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/17/20,7376,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/17/20,0,,,,,,,
FWU #1301 (INJ),FWU #1301 CO2,12/17/20,44,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/17/20,699,,,,,,,
FWU #1309 (INJ),FWU #1309 CO2,12/17/20,2268,,,,,,,
FWU #1313 (INJ),FWU #1313 CO2,12/17/20,0,,,,,,,
FWU #1502 (INJ),FWU #1502 CO2,12/17/20,858,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/18/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/18/20,6647,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/18/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/18/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/18/20,542,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/18/20,982,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/18/20,721,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/18/20,180,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/18/20,282,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/18/20,222,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/18/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/19/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/19/20,6276,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/19/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/19/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/19/20,627,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/19/20,1221,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/19/20,1195,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/19/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/19/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/19/20,26,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/19/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/20/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/20/20,5997,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/20/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/20/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/20/20,565,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/20/20,1773,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/20/20,1086,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/20/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/20/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/20/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/20/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/21/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/21/20,6426,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/21/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/21/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/21/20,0,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/21/20,1895,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/21/20,1230,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/21/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/21/20,0,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/21/20,0,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/21/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/22/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/22/20,6863,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/22/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/22/20,100,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/22/20,1277,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/22/20,1660,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/22/20,1926,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/22/20,64,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/22/20,130,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/22/20,100,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/22/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/23/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/23/20,7422,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/23/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/23/20,388,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/23/20,725,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/23/20,1107,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/23/20,598,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/23/20,181,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/23/20,598,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/23/20,391,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/23/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/24/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/24/20,7390,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/24/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/24/20,375,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/24/20,789,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/24/20,1256,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/24/20,650,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/24/20,200,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/24/20,658,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/24/20,450,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/24/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/25/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/25/20,7383,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/25/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/25/20,400,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/25/20,865,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/25/20,1278,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/25/20,700,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/25/20,250,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/25/20,750,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/25/20,475,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/25/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/26/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/26/20,7318,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/26/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/26/20,410,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/26/20,625,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/26/20,1256,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/26/20,756,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/26/20,300,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/26/20,765,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/26/20,500,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/26/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/27/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/27/20,7239,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/27/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/27/20,0,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/27/20,880,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/27/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/27/20,0,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/27/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/27/20,804,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/27/20,303,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/27/20,0,,,,,,,
Arkalon CO2 Purchase,FWU CTB Booker Deduct Meter,12/28/20,0,,,,,,,
FARNSWORTH CENTRAL TB,FWU CTB Recycle Meter,12/28/20,7894,,,,,,,
FARNSWORTH CENTRAL TB,FWU Flare Meter,12/28/20,0,,,,,,,
FWU #1303 (INJ),FWU #1303 CO2,12/28/20,1811,,,,,,,
FWU #1305 (INJ),FWU #1305 CO2,12/28/20,526,,,,,,,
FWU #1310A (INJ),FWU #1310A CO2,12/28/20,0,,,,,,,
FWU #1603 (INJ),FWU #1603 CO2,12/28/20,39,,,,,,,
FWU #803 (INJ),FWU #803 CO2,12/28/20,0,,,,,,,
FWU #804 (INJ),FWU #804 CO2,12/28/20,704,,,,,,,
FWU #805 (INJ),FWU #805 CO2,12/28/20,454,,,,,,,
FWU #9010 (INJ),FWU #9010 CO2,12/28/20,0,,,,,,,
